Day of week;Day of month;Month ;Year;Hour;Appliances;lights;RH_1;RH_2;RH_3;RH_4;RH_5;RH_6;RH_7;RH_8;RH_9;RH_out;T1;T2;T3;T4;T5;T6;T7;T8;T9;T_out;Press_mm_hg;Windspeed;Visibility;Tdewpoint;
Τρίτη;29;March;2016;16:30;90;20;38,79%;39,13%;37,97%;39,77%;51,59%;13,41%;32,09%;41,59%;41,20%;66,50%;22,39;21,29;22,86;21,36;20,20;1,33;21,70;24,79;20,60;1,14;751,5;5,00;34,00;5,20;
Τρίτη;29;March;2016;16:40;70;20;38,73%;38,79%;37,93%;39,30%;51,46%;13,45%;31,60%;41,29%;40,63%;64,67%;22,39;21,23;22,82;21,32;20,20;1,33;21,70;24,79;20,60;1,15;751,4;5,33;32,00;4,90;
Τρίτη;29;March;2016;16:50;260;30;38,66%;38,60%;37,93%;39,03%;50,93%;13,50%;31,53%;41,22%;40,30%;62,83%;22,39;21,23;22,82;21,39;20,20;1,33;21,76;24,79;20,60;1,16;751,4;5,67;30,00;4,60;
Τρίτη;29;March;2016;17:00;390;20;38,72%;38,33%;37,84%;38,97%;50,30%;12,37%;31,26%;40,89%;40,06%;61,00%;22,39;21,20;22,79;21,39;20,20;1,35;21,70;24,79;20,60;1,17;751,3;6,00;28,00;4,30;
Τρίτη;29;March;2016;17:10;320;20;40,90%;38,49%;37,90%;38,77%;49,89%;12,16%;31,13%;40,30%;40,00%;59,67%;22,45;21,20;22,79;21,46;20,20;1,34;21,70;24,79;20,60;1,18;751,3;6,00;30,00;4,05;
Τρίτη;29;March;2016;17:20;100;20;43,00%;40,00%;38,03%;38,72%;49,59%;13,00%;30,93%;39,96%;40,16%;58,33%;22,50;21,20;22,79;21,50;20,20;1,32;21,70;24,86;20,60;1,18;751,3;6,00;32,00;3,80;
Τρίτη;29;March;2016;17:30;350;0;42,53%;41,13%;38,36%;38,46%;49,67%;12,85%;30,66%;39,53%;39,89%;57,00%;22,50;21,20;22,79;21,50;20,20;1,31;21,63;24,86;20,60;1,19;751,3;6,00;34,00;3,55;
Τρίτη;29;March;2016;17:40;480;0;42,27%;41,13%;38,56%;38,33%;49,70%;12,47%;30,57%;39,27%;40,20%;55,67%;22,60;21,20;22,79;21,50;20,20;1,30;21,60;24,79;20,60;1,20;751,3;6,00;36,00;3,30;
Τρίτη;29;March;2016;17:50;120;0;43,93%;41,90%;38,66%;38,07%;49,83%;12,73%;30,50%;39,06%;40,00%;54,33%;22,60;21,13;22,79;21,43;20,20;1,30;21,60;24,79;20,60;1,20;751,3;6,00;38,00;3,05;
Τρίτη;29;March;2016;18:00;100;0;45,46%;43,83%;38,99%;38,09%;50,03%;13,73%;30,29%;38,80%;39,46%;53,00%;22,60;21,20;22,79;21,46;20,20;1,28;21,60;24,79;20,60;1,21;751,2;6,00;40,00;2,80;
Τρίτη;29;March;2016;18:10;100;0;45,13%;44,43%;39,46%;38,16%;50,23%;14,59%;30,29%;38,56%;39,00%;54,00%;22,60;21,17;22,89;21,39;20,20;1,27;21,52;24,67;20,60;1,20;751,2;5,67;40,00;2,92;
Τρίτη;29;March;2016;18:20;120;20;44,23%;44,03%;39,66%;38,45%;50,36%;15,13%;30,36%;38,56%;38,49%;55,00%;22,63;21,10;22,89;21,39;20,20;1,26;21,50;24,67;20,57;1,18;751,2;5,33;40,00;3,03;
Τρίτη;29;March;2016;18:30;110;20;43,69%;43,23%;39,70%;38,50%;50,36%;15,80%;30,43%;38,59%;38,23%;56,00%;22,70;21,07;22,89;21,39;20,20;1,22;21,50;24,70;20,50;1,17;751,2;5,00;40,00;3,15;
Τρίτη;29;March;2016;18:40;110;30;43,16%;42,43%;39,63%;38,50%;50,23%;16,80%;30,57%;38,59%;37,97%;57,00%;22,60;21,00;22,89;21,39;20,20;1,19;21,50;24,70;20,50;1,16;751,2;4,67;40,00;3,27;
Τρίτη;29;March;2016;18:50;110;20;42,57%;41,77%;39,47%;38,59%;50,03%;18,13%;30,50%;38,59%;37,83%;58,00%;22,60;20,89;22,86;21,39;20,20;1,14;21,39;24,70;20,50;1,14;751,2;4,33;40,00;3,38;
Τρίτη;29;March;2016;19:00;110;20;41,99%;41,36%;39,27%;38,59%;49,77%;19,00%;30,63%;38,53%;37,65%;59,00%;22,60;20,89;22,79;21,39;20,13;1,12;21,39;24,63;20,50;1,13;751,2;4,00;40,00;3,50;
Τρίτη;29;March;2016;19:10;120;20;41,73%;40,93%;39,16%;38,76%;49,47%;20,29%;30,70%;38,50%;37,40%;60,17%;22,60;20,79;22,79;21,39;20,20;1,09;21,32;24,60;20,50;1,11;751,2;3,83;40,00;3,57;
Τρίτη;29;March;2016;19:20;130;30;41,16%;40,66%;39,03%;38,83%;49,27%;22,23%;30,79%;38,50%;37,40%;61,33%;22,57;20,79;22,73;21,39;20,13;1,07;21,29;24,60;20,50;1,09;751,2;3,67;40,00;3,63;
Τρίτη;29;March;2016;19:30;140;20;40,90%;40,56%;38,86%;38,79%;49,06%;23,43%;30,86%;38,56%;37,23%;62,50%;22,50;20,70;22,70;21,50;20,20;1,06;21,29;24,67;20,43;1,07;751,1;3,50;40,00;3,70;
Τρίτη;29;March;2016;19:40;130;0;40,66%;40,43%;38,73%;38,79%;48,86%;24,16%;31,03%;38,59%;37,23%;63,67%;22,50;20,63;22,63;21,50;20,20;1,05;21,29;24,73;20,43;1,04;751,1;3,33;40,00;3,77;
Τρίτη;29;March;2016;19:50;140;0;40,46%;40,29%;38,59%;38,72%;48,63%;24,79%;31,17%;38,59%;37,09%;64,83%;22,50;20,60;22,60;21,50;20,10;1,05;21,29;24,79;20,43;1,02;751,0;3,17;40,00;3,83;
Τρίτη;29;March;2016;20:00;140;0;40,26%;40,29%;38,59%;38,46%;48,43%;24,93%;31,20%;38,59%;37,03%;66,00%;22,50;20,53;22,60;21,43;20,10;1,03;21,26;24,79;20,43;1,00;751,0;3,00;40,00;3,90;
Τρίτη;29;March;2016;20:10;140;0;40,13%;40,33%;38,56%;38,36%;48,26%;26,00%;31,20%;38,59%;36,97%;66,17%;22,50;20,50;22,60;21,39;20,10;9,96;21,20;24,86;20,39;1,00;750,9;3,17;40,00;3,93;
Τρίτη;29;March;2016;20:20;130;0;40,03%;40,40%;38,50%;38,29%;48,13%;27,13%;31,32%;38,56%;36,90%;66,33%;22,46;20,50;22,60;21,39;20,10;9,76;21,20;24,89;20,39;1,00;750,8;3,33;40,00;3,97;
Τρίτη;29;March;2016;20:30;130;0;39,82%;40,29%;38,50%;38,29%;47,90%;28,54%;31,39%;38,50%;36,86%;66,50%;22,39;20,39;22,60;21,39;20,10;9,49;21,13;24,89;20,39;1,00;750,8;3,50;40,00;4,00;
Τρίτη;29;March;2016;20:40;120;0;39,79%;40,29%;38,36%;38,29%;47,83%;30,60%;31,50%;38,40%;36,79%;66,67%;22,39;20,36;22,50;21,39;20,10;9,39;21,10;25,00;20,39;1,00;750,7;3,67;40,00;4,03;
Τρίτη;29;March;2016;20:50;130;0;39,63%;40,36%;38,29%;38,26%;47,70%;32,73%;31,57%;38,40%;36,79%;66,83%;22,39;20,29;22,50;21,29;20,10;9,33;21,10;25,00;20,39;1,00;750,7;3,83;40,00;4,07;
Τρίτη;29;March;2016;21:00;100;0;39,56%;40,50%;38,29%;38,26%;47,70%;35,80%;31,76%;38,57%;36,79%;67,00%;22,39;20,29;22,50;21,29;20,07;9,36;21,10;25,00;20,39;1,00;750,7;4,00;40,00;4,10;
Τρίτη;29;March;2016;21:10;90;0;39,50%;40,76%;38,29%;38,40%;47,90%;37,27%;31,96%;38,70%;36,93%;68,50%;22,39;20,29;22,50;21,29;20,07;9,36;21,10;25,00;20,39;9,87;750,6;4,17;40,00;4,27;
Τρίτη;29;March;2016;21:20;100;0;39,50%;40,96%;38,29%;38,47%;48,00%;38,96%;32,20%;39,37%;37,00%;70,00%;22,32;20,20;22,53;21,29;20,07;9,39;21,10;25,00;20,39;9,73;750,6;4,33;40,00;4,43;
Τρίτη;29;March;2016;21:30;90;10;39,50%;41,16%;38,36%;38,50%;48,06%;39,76%;32,26%;40,03%;36,93%;71,50%;22,29;20,20;22,60;21,26;20,07;9,39;21,17;24,93;20,29;9,60;750,6;4,50;40,00;4,60;
Τρίτη;29;March;2016;21:40;80;20;39,50%;41,33%;38,36%;38,45%;48,00%;40,86%;32,43%;40,57%;37,06%;73,00%;22,29;20,17;22,60;21,20;20,00;9,39;21,17;25,00;20,29;9,47;750,6;4,67;40,00;4,77;
Τρίτη;29;March;2016;21:50;80;20;39,66%;41,47%;38,29%;38,56%;48,06%;41,60%;32,56%;40,83%;37,36%;74,50%;22,29;20,10;22,60;21,20;20,00;9,39;21,10;24,93;20,29;9,33;750,6;4,83;40,00;4,93;
Τρίτη;29;March;2016;22:00;90;20;39,86%;41,53%;38,50%;38,73%;48,09%;42,83%;32,65%;41,13%;37,63%;76,00%;22,23;20,10;22,70;21,20;20,00;9,26;21,15;24,89;20,29;9,20;750,6;5,00;40,00;5,10;
Τρίτη;29;March;2016;22:10;60;30;40,16%;41,59%;38,50%;38,86%;48,03%;43,69%;32,83%;41,20%;37,84%;76,00%;22,29;20,10;22,70;21,20;20,07;9,19;21,10;24,82;20,29;9,27;750,5;5,17;40,00;5,18;
Τρίτη;29;March;2016;22:20;60;20;40,29%;41,70%;38,50%;39,13%;47,63%;45,57%;32,90%;41,33%;38,03%;76,00%;22,23;20,00;22,79;21,29;20,10;9,13;21,10;24,79;20,29;9,33;750,4;5,33;40,00;5,27;
Τρίτη;29;March;2016;22:30;50;20;40,29%;41,76%;38,50%;39,26%;47,36%;47,16%;33,03%;41,79%;38,16%;76,00%;22,20;20,00;22,79;21,29;20,10;9,19;21,10;24,72;20,29;9,40;750,3;5,50;40,00;5,35;
Τρίτη;29;March;2016;22:40;60;20;40,29%;41,86%;38,59%;39,60%;47,06%;49,36%;33,09%;42,13%;38,33%;76,00%;22,20;19,89;22,79;21,32;20,10;9,10;21,10;24,70;20,29;9,47;750,2;5,67;40,00;5,43;
Τρίτη;29;March;2016;22:50;50;20;40,40%;42,00%;38,59%;39,70%;47,00%;50,50%;33,20%;42,69%;38,47%;76,00%;22,20;19,89;22,79;21,39;20,10;9,16;21,10;24,70;20,29;9,53;750,1;5,83;40,00;5,52;
Τρίτη;29;March;2016;23:00;60;20;40,47%;42,00%;38,63%;39,76%;46,86%;50,26%;33,26%;43,03%;38,63%;76,00%;22,13;19,86;22,79;21,39;20,10;9,10;21,10;24,70;20,29;9,60;750,1;6,00;40,00;5,60;
Τρίτη;29;March;2016;23:10;80;30;40,53%;42,06%;38,70%;39,93%;46,79%;50,67%;33,33%;43,36%;38,76%;76,67%;22,10;19,79;22,79;21,50;20,10;9,10;21,10;24,70;20,29;9,63;750,0;6,33;40,00;5,73;
Τρίτη;29;March;2016;23:20;70;20;40,59%;42,20%;38,70%;40,00%;46,66%;51,24%;33,47%;43,56%;38,93%;77,33%;22,10;19,79;22,79;21,50;20,10;9,14;21,10;24,63;20,32;9,67;750,0;6,67;40,00;5,87;
Τρίτη;29;March;2016;23:30;70;20;40,50%;42,26%;38,70%;40,09%;46,59%;50,69%;33,53%;43,70%;39,06%;78,00%;22,00;19,73;22,79;21,50;20,10;9,30;21,10;24,60;20,32;9,70;750,0;7,00;40,00;6,00;
Τρίτη;29;March;2016;23:40;70;20;40,50%;42,45%;38,74%;40,16%;46,56%;50,43%;33,59%;43,70%;39,23%;78,67%;22,00;19,70;22,79;21,50;20,10;9,36;21,10;24,60;20,29;9,73;750,0;7,33;40,00;6,13;
Τρίτη;29;March;2016;23:50;70;20;40,56%;42,47%;38,90%;40,20%;46,50%;49,86%;33,63%;43,66%;39,43%;79,33%;21,93;19,67;22,89;21,57;20,10;9,39;21,10;24,50;20,29;9,77;750,0;7,67;40,00;6,27;
Τετάρτη;30;March;2016;0:00;60;30;40,59%;42,47%;38,83%;40,20%;46,50%;49,39%;33,70%;43,59%;39,50%;80,00%;21,96;19,60;22,89;21,57;20,10;9,46;21,10;24,43;20,29;9,80;750,0;8,00;40,00;6,40;
Τετάρτη;30;March;2016;0:10;70;20;40,59%;42,53%;38,90%;40,26%;46,40%;48,13%;33,76%;43,83%;39,50%;80,17%;21,89;19,60;22,89;21,60;20,10;9,53;21,07;24,39;20,29;9,75;750,0;7,67;40,00;6,38;
Τετάρτη;30;March;2016;0:20;60;10;40,59%;42,59%;38,90%;40,26%;46,40%;47,39%;33,70%;44,03%;39,50%;80,33%;21,89;19,60;22,89;21,60;20,10;9,60;21,00;24,39;20,29;9,70;750,0;7,33;40,00;6,37;
Τετάρτη;30;March;2016;0:30;70;0;40,59%;42,63%;38,90%;40,29%;46,33%;46,99%;33,86%;44,40%;39,56%;80,50%;21,89;19,57;22,89;21,63;20,10;9,60;21,07;24,29;20,29;9,65;750,1;7,00;40,00;6,35;
Τετάρτη;30;March;2016;0:40;70;0;40,83%;42,70%;38,90%;40,10%;46,33%;46,73%;33,86%;44,47%;39,73%;80,67%;21,89;19,50;22,89;21,63;20,10;9,53;21,07;24,29;20,32;9,60;750,1;6,67;40,00;6,33;
Τετάρτη;30;March;2016;0:50;60;0;40,90%;42,83%;38,90%;39,90%;46,40%;46,93%;33,90%;44,59%;39,86%;80,83%;21,82;19,50;22,93;21,60;20,10;9,50;21,10;24,29;20,32;9,55;750,1;6,33;40,00;6,32;
Τετάρτη;30;March;2016;1:00;60;0;40,90%;42,90%;38,97%;39,82%;46,47%;47,80%;33,90%;44,59%;40,03%;81,00%;21,79;19,50;23,00;21,57;20,10;9,57;21,03;24,23;20,32;9,50;750,2;6,00;40,00;6,30;
Τετάρτη;30;March;2016;1:10;60;0;40,97%;43,00%;39,00%;39,79%;46,50%;49,86%;33,90%;44,73%;40,16%;80,17%;21,79;19,50;23,00;21,50;20,10;9,57;21,05;24,20;20,39;9,52;750,2;6,17;40,00;6,18;
Τετάρτη;30;March;2016;1:20;60;0;40,90%;43,00%;39,00%;39,79%;46,50%;50,66%;34,00%;44,93%;40,34%;79,33%;21,79;19,43;23,00;21,57;20,10;9,50;21,00;24,20;20,29;9,53;750,3;6,33;40,00;6,07;
Τετάρτη;30;March;2016;1:30;50;0;40,90%;43,03%;39,00%;39,79%;46,50%;50,30%;34,00%;45,27%;40,50%;78,50%;21,79;19,39;23,00;21,50;20,10;9,57;21,00;24,17;20,36;9,55;750,3;6,50;40,00;5,95;
Τετάρτη;30;March;2016;1:40;60;0;40,90%;43,09%;39,00%;39,79%;46,50%;48,83%;34,09%;45,47%;40,56%;77,67%;21,76;19,39;23,00;21,50;20,10;9,50;21,00;24,17;20,36;9,57;750,4;6,67;40,00;5,83;
Τετάρτη;30;March;2016;1:50;50;0;40,90%;43,16%;39,00%;39,73%;46,43%;46,96%;34,09%;45,50%;40,73%;76,83%;21,70;19,39;23,00;21,43;20,03;9,57;21,00;24,10;20,36;9,58;750,5;6,83;40,00;5,72;
Τετάρτη;30;March;2016;2:00;60;0;40,79%;43,09%;39,00%;39,70%;46,50%;45,62%;34,09%;45,40%;40,86%;76,00%;21,70;19,39;23,00;21,39;20,10;9,50;21,00;24,07;20,36;9,60;750,6;7,00;40,00;5,60;
Τετάρτη;30;March;2016;2:10;70;0;40,79%;43,09%;39,00%;39,70%;46,46%;44,23%;34,09%;45,29%;40,93%;75,83%;21,70;19,36;23,00;21,39;20,03;9,50;21,00;24,00;20,39;9,58;750,6;6,83;40,00;5,55;
Τετάρτη;30;March;2016;2:20;60;0;40,79%;43,09%;39,06%;39,70%;46,53%;42,83%;34,09%;45,16%;41,06%;75,67%;21,70;19,29;23,07;21,29;20,10;9,47;21,00;24,00;20,39;9,57;750,6;6,67;40,00;5,50;
Τετάρτη;30;March;2016;2:30;70;0;40,73%;43,09%;39,09%;39,70%;46,50%;41,47%;34,09%;45,03%;41,09%;75,50%;21,70;19,29;23,10;21,29;20,10;9,39;21,00;24,00;20,39;9,55;750,6;6,50;40,00;5,45;
Τετάρτη;30;March;2016;2:40;50;0;40,70%;43,09%;39,09%;39,66%;46,43%;40,97%;34,06%;44,97%;41,16%;75,33%;21,70;19,29;23,10;21,29;20,03;9,26;21,00;23,89;20,39;9,53;750,6;6,33;40,00;5,40;
Τετάρτη;30;March;2016;2:50;60;0;40,63%;43,00%;39,09%;39,59%;46,46%;41,10%;34,00%;44,83%;41,23%;75,17%;21,70;19,29;23,10;21,29;20,03;9,13;21,00;23,89;20,39;9,52;750,6;6,17;40,00;5,35;
Τετάρτη;30;March;2016;3:00;50;0;40,60%;42,97%;39,09%;39,50%;46,53%;41,89%;34,00%;44,97%;41,29%;75,00%;21,65;19,29;23,10;21,20;20,10;9,10;21,00;23,89;20,39;9,50;750,7;6,00;40,00;5,30;
Τετάρτη;30;March;2016;3:10;60;0;40,56%;42,83%;39,09%;39,50%;46,47%;42,22%;34,00%;44,90%;41,33%;75,17%;21,67;19,23;23,10;21,20;20,07;9,03;21,00;23,89;20,39;9,40;750,7;5,83;40,00;5,22;
Τετάρτη;30;March;2016;3:20;50;0;40,43%;42,83%;39,09%;39,50%;46,45%;42,83%;34,00%;44,73%;41,40%;75,33%;21,60;19,23;23,10;21,20;20,05;9,00;21,00;23,79;20,39;9,30;750,7;5,67;40,00;5,13;
Τετάρτη;30;March;2016;3:30;70;0;40,40%;42,83%;39,09%;39,50%;46,47%;42,96%;34,00%;44,73%;41,43%;75,50%;21,60;19,23;23,10;21,20;20,07;9,00;20,93;23,79;20,39;9,20;750,7;5,50;40,00;5,05;
Τετάρτη;30;March;2016;3:40;50;0;40,40%;42,79%;39,09%;39,50%;46,47%;42,93%;34,00%;44,66%;41,50%;75,67%;21,60;19,20;23,10;21,10;20,07;8,89;20,96;23,79;20,39;9,10;750,8;5,33;40,00;4,97;
Τετάρτη;30;March;2016;3:50;70;0;40,40%;42,79%;39,16%;39,50%;46,40%;43,06%;34,00%;44,59%;41,53%;75,83%;21,60;19,20;23,10;21,10;20,00;8,89;20,89;23,79;20,39;9,00;750,8;5,17;40,00;4,88;
Τετάρτη;30;March;2016;4:00;60;0;40,33%;42,79%;39,20%;39,53%;46,43%;43,46%;34,00%;44,59%;41,59%;76,00%;21,60;19,20;23,10;21,10;20,03;8,80;20,89;23,76;20,39;8,90;750,8;5,00;40,00;4,80;
Τετάρτη;30;March;2016;4:10;60;0;40,29%;42,79%;39,20%;39,55%;46,43%;44,20%;34,00%;44,59%;41,63%;75,83%;21,53;19,20;23,10;21,10;20,03;8,80;20,89;23,70;20,39;8,87;750,8;4,83;40,00;4,75;
Τετάρτη;30;March;2016;4:20;60;0;40,29%;42,79%;39,16%;39,53%;46,40%;44,43%;34,00%;44,53%;41,70%;75,67%;21,53;19,10;23,13;21,03;20,10;8,69;20,89;23,70;20,39;8,83;750,8;4,67;40,00;4,70;
Τετάρτη;30;March;2016;4:30;50;0;40,29%;42,79%;39,09%;39,50%;46,33%;44,43%;34,00%;44,59%;41,73%;75,50%;21,50;19,10;23,13;21,00;20,03;8,63;20,89;23,70;20,39;8,80;750,8;4,50;40,00;4,65;
Τετάρτη;30;March;2016;4:40;60;0;40,29%;42,79%;39,09%;39,50%;46,29%;44,69%;34,00%;44,59%;41,79%;75,33%;21,50;19,10;23,10;21,00;20,00;8,50;20,89;23,63;20,39;8,77;750,8;4,33;40,00;4,60;
Τετάρτη;30;March;2016;4:50;50;0;40,20%;42,79%;39,09%;39,50%;46,29%;45,23%;34,00%;44,53%;41,86%;75,17%;21,50;19,10;23,10;21,00;20,00;8,50;20,89;23,63;20,39;8,73;750,8;4,17;40,00;4,55;
Τετάρτη;30;March;2016;5:00;60;0;40,20%;42,79%;39,09%;39,50%;46,29%;45,96%;34,00%;44,43%;41,90%;75,00%;21,50;19,10;23,10;21,00;20,00;8,39;20,89;23,60;20,39;8,70;750,8;4,00;40,00;4,50;
Τετάρτη;30;March;2016;5:10;80;0;40,27%;42,86%;39,09%;39,56%;46,29%;46,65%;34,09%;44,56%;41,97%;75,67%;21,50;19,10;23,10;21,00;20,00;8,37;20,89;23,60;20,39;8,63;750,9;3,83;40,00;4,55;
Τετάρτη;30;March;2016;5:20;40;10;40,60%;43,26%;39,06%;39,56%;46,29%;47,16%;34,09%;44,77%;42,00%;76,33%;21,50;19,10;23,07;21,00;20,00;8,17;20,89;23,60;20,39;8,57;750,9;3,67;40,00;4,60;
Τετάρτη;30;March;2016;5:30;40;0;40,76%;43,66%;38,86%;39,59%;46,29%;48,00%;34,09%;44,98%;42,00%;77,00%;21,50;19,03;23,00;20,96;20,00;8,07;20,89;23,60;20,39;8,50;750,9;3,50;40,00;4,65;
Τετάρτη;30;March;2016;5:40;50;0;40,63%;43,90%;38,70%;39,59%;46,43%;48,59%;34,09%;45,06%;42,00%;77,67%;21,50;19,00;22,89;20,89;20,00;8,00;20,89;23,60;20,39;8,43;750,9;3,33;40,00;4,70;
Τετάρτη;30;March;2016;5:50;50;0;40,59%;43,97%;38,63%;39,59%;46,63%;48,69%;34,06%;45,00%;42,00%;78,33%;21,50;19,00;22,82;20,89;20,00;7,97;20,86;23,50;20,39;8,37;750,9;3,17;40,00;4,75;
Τετάρτη;30;March;2016;6:00;50;0;40,59%;44,05%;38,50%;39,59%;46,83%;48,50%;34,06%;45,00%;42,00%;79,00%;21,50;19,00;22,79;20,89;20,00;7,83;20,86;23,50;20,39;8,30;751,0;3,00;40,00;4,80;
Τετάρτη;30;March;2016;6:10;60;0;40,59%;44,09%;38,55%;39,59%;46,97%;48,76%;34,00%;45,00%;42,06%;80,33%;21,50;19,00;22,72;20,89;20,00;7,66;20,79;23,50;20,39;8,15;751,0;3,00;40,00;4,88;
Τετάρτη;30;March;2016;6:20;60;0;40,56%;44,16%;38,50%;39,59%;47,00%;48,63%;34,00%;44,93%;42,00%;81,67%;21,50;19,00;22,70;20,89;20,00;7,59;20,79;23,50;20,39;8,00;751,1;3,00;40,00;4,97;
Τετάρτη;30;March;2016;6:30;60;10;40,50%;44,20%;38,56%;39,70%;47,06%;48,66%;34,00%;44,79%;42,13%;83,00%;21,50;19,00;22,67;20,89;19,93;7,56;20,79;23,50;20,39;7,85;751,1;3,00;40,00;5,05;
Τετάρτη;30;March;2016;6:40;70;0;40,47%;44,20%;38,50%;39,63%;47,15%;48,99%;34,00%;44,73%;42,23%;84,33%;21,50;19,00;22,67;20,82;20,00;7,50;20,79;23,50;20,39;7,70;751,2;3,00;40,00;5,13;
Τετάρτη;30;March;2016;6:50;70;0;40,40%;44,20%;38,40%;39,66%;47,20%;49,73%;34,00%;44,47%;42,36%;85,67%;21,50;18,96;22,60;20,86;19,93;7,43;20,79;23,39;20,39;7,55;751,2;3,00;40,00;5,22;
Τετάρτη;30;March;2016;7:00;70;0;40,40%;44,20%;38,40%;39,59%;47,26%;50,13%;34,00%;44,40%;42,26%;87,00%;21,50;18,89;22,60;20,79;19,93;7,50;20,79;23,39;20,39;7,40;751,2;3,00;40,00;5,30;
Τετάρτη;30;March;2016;7:10;50;0;40,40%;44,20%;38,29%;39,59%;47,29%;50,23%;34,00%;44,29%;42,13%;86,33%;21,50;18,89;22,60;20,79;19,89;7,50;20,79;23,39;20,39;7,42;751,3;3,17;40,00;5,20;
Τετάρτη;30;March;2016;7:20;60;0;40,43%;44,20%;38,23%;39,59%;47,29%;49,96%;34,00%;44,29%;41,97%;85,67%;21,50;18,89;22,60;20,79;19,89;7,56;20,79;23,39;20,39;7,43;751,3;3,33;40,00;5,10;
Τετάρτη;30;March;2016;7:30;50;10;40,50%;44,23%;38,23%;39,59%;47,03%;49,30%;34,00%;44,29%;41,83%;85,00%;21,50;18,93;22,60;20,79;20,00;7,73;20,79;23,39;20,39;7,45;751,4;3,50;40,00;5,00;
Τετάρτη;30;March;2016;7:40;60;0;40,50%;44,29%;38,29%;39,59%;48,83%;48,30%;35,17%;44,29%;41,66%;84,33%;21,50;19,00;22,60;20,79;20,07;7,87;20,82;23,39;20,39;7,47;751,5;3,67;40,00;4,90;
Τετάρτη;30;March;2016;7:50;60;0;40,50%;44,26%;38,29%;39,59%;50,43%;46,97%;36,36%;44,29%;41,50%;83,67%;21,50;19,00;22,57;20,79;20,20;8,03;20,89;23,29;20,39;7,48;751,5;3,83;40,00;4,80;
Τετάρτη;30;March;2016;8:00;50;10;40,50%;44,20%;38,29%;39,59%;50,03%;45,97%;36,86%;44,23%;41,40%;83,00%;21,50;19,00;22,50;20,79;20,20;8,23;21,00;23,29;20,39;7,50;751,6;4,00;40,00;4,70;
Τετάρτη;30;March;2016;8:10;110;0;40,50%;44,09%;38,29%;39,59%;49,27%;44,65%;37,00%;44,16%;41,20%;82,33%;21,50;19,00;22,50;20,79;20,20;8,45;20,93;23,29;20,36;7,55;751,6;4,00;40,00;4,65;
Τετάρτη;30;March;2016;8:20;70;0;40,50%;44,16%;38,29%;39,59%;48,60%;43,53%;37,16%;44,16%;41,13%;81,67%;21,50;19,07;22,50;20,79;20,20;8,67;20,93;23,29;20,29;7,60;751,7;4,00;40,00;4,60;
Τετάρτη;30;March;2016;8:30;80;0;40,50%;44,20%;38,29%;39,59%;48,20%;42,80%;37,16%;44,16%;40,97%;81,00%;21,50;19,10;22,50;20,79;20,17;8,86;21,00;23,29;20,29;7,65;751,8;4,00;40,00;4,55;
Τετάρτη;30;March;2016;8:40;90;0;40,50%;44,20%;38,29%;39,59%;48,20%;41,60%;36,86%;43,16%;41,10%;80,33%;21,50;19,10;22,50;20,79;20,10;9,13;20,89;23,23;20,36;7,70;751,9;4,00;40,00;4,50;
Τετάρτη;30;March;2016;8:50;100;0;40,50%;44,16%;38,29%;39,59%;48,20%;40,12%;36,73%;41,79%;43,82%;79,67%;21,50;19,13;22,50;20,79;20,10;9,32;20,89;23,20;20,50;7,75;752,0;4,00;40,00;4,45;
Τετάρτη;30;March;2016;9:00;80;0;40,50%;44,03%;38,16%;39,56%;48,13%;37,47%;36,33%;41,00%;44,70%;79,00%;21,50;19,20;22,43;20,79;20,10;9,53;20,79;23,00;20,50;7,80;752,1;4,00;40,00;4,40;
Τετάρτη;30;March;2016;9:10;80;0;40,50%;43,95%;38,13%;39,50%;48,09%;36,53%;36,07%;41,10%;43,50%;78,17%;21,50;19,29;22,39;20,79;20,10;9,73;20,79;23,02;20,50;7,88;752,1;4,17;40,00;4,32;
Τετάρτη;30;March;2016;9:20;80;0;40,50%;43,70%;38,17%;39,36%;48,09%;35,17%;35,83%;41,27%;42,96%;77,33%;21,50;19,43;22,39;20,76;20,10;1,01;20,79;23,03;20,50;7,97;752,2;4,33;40,00;4,23;
Τετάρτη;30;March;2016;9:30;50;0;40,57%;43,63%;38,03%;39,29%;48,23%;34,17%;35,70%;41,33%;42,63%;76,50%;21,50;19,50;22,39;20,76;20,07;1,03;20,79;23,03;20,50;8,05;752,2;4,50;40,00;4,15;
Τετάρτη;30;March;2016;9:40;90;0;40,66%;43,80%;38,03%;39,20%;48,29%;32,59%;35,50%;41,42%;42,36%;75,67%;21,50;19,63;22,39;20,70;20,00;1,06;20,79;23,18;20,50;8,13;752,3;4,67;40,00;4,07;
Τετάρτη;30;March;2016;9:50;120;0;41,07%;44,19%;38,09%;39,13%;48,29%;31,53%;35,34%;41,50%;42,06%;74,83%;21,50;19,76;22,39;20,76;20,00;1,09;20,79;23,20;20,50;8,22;752,4;4,83;40,00;3,98;
Τετάρτη;30;March;2016;10:00;90;0;41,33%;45,03%;38,20%;39,13%;48,29%;29,89%;35,16%;41,59%;41,86%;74,00%;21,50;19,96;22,32;20,79;20,00;1,13;20,79;23,29;20,50;8,30;752,5;5,00;40,00;3,90;
